date,shortage
2020-03-30,12.107555627822876
2020-03-31,148.92073464393616
2020-04-01,141.81916700686355
2020-04-02,287.00001978874207
2020-04-03,322.28614234924316
2020-04-04,323.08368980746286
2020-04-05,388.17155673425486
2020-04-06,441.4468654365581
2020-04-07,0.0
2020-04-08,4.371108153911933
2020-04-09,10.927108180797996
2020-04-10,14.034857089194725
2020-04-11,16.798690035257767
2020-04-12,18.243605405133916
2020-04-13,20.126689569396326
2020-04-14,17.712003780176033
2020-04-15,18.3452019428326
2020-04-16,19.475556351886386
2020-04-17,19.949218058456697
2020-04-18,20.270840577014475
2020-04-19,24.80689922335606
2020-04-20,25.278571825134293
2020-04-21,21.355497725633803
2020-04-22,21.692743068889648
2020-04-23,21.407213808982675
2020-04-24,26.03269813715081
2020-04-25,21.81229223950052
2020-04-26,21.697072447325436
2020-04-27,22.33335298937952
2020-04-28,18.861938433398816
2020-04-29,19.02082896664586
2020-04-30,18.950332898790876
2020-05-01,14.919749501557632
2020-05-02,22.545296106642432
2020-05-03,22.608179963812425
2020-05-04,22.533868052325644
2020-05-05,22.522498488721887
2020-05-06,22.44766299189734
2020-05-07,22.427474233801753
2020-05-08,22.528611924293124
2020-05-09,22.3517246358883
2020-05-10,22.464897910988736
2020-05-11,22.448790539274277
2020-05-12,22.376731137377654
2020-05-13,22.42899435000131
2020-05-14,18.61081205382389
2020-05-15,22.29044272814577
2020-05-16,22.281222543476463
2020-05-17,22.194344791431142
2020-05-18,22.142547174487145
2020-05-19,22.18277468516947
2020-05-20,22.08803613430203
2020-05-21,22.151159874700753
2020-05-22,22.05778305501562
2020-05-23,22.18409689740013
2020-05-24,0.0
